GAME_ID,GAME_DATE,SEASON,HOME_TEAM_ID,HOME_TEAM_NAME,HOME_PTS,HOME_WL,AWAY_TEAM_ID,AWAY_TEAM_NAME,AWAY_PTS,AWAY_WL,HOME_TEAM_WINS,home_last10_win_pct,away_last10_win_pct,last10_win_pct_diff,home_last10_opponent_avg_win_pct,away_last10_opponent_avg_win_pct,last10_opponent_avg_win_pct_diff,home_last10_adjusted,away_last10_adjusted,last10_adjusted_diff,home_last10_home_win_pct,away_last10_away_win_pct,home_away_form_diff
22200572,2023-01-04,2022-23,1610612740,New Orleans Pelicans,119,W,1610612745,Houston Rockets,108,L,1,0.5,0.1,0.4,0.55,0.53,0.020000000000000018,0.55,0.13000000000000003,0.42000000000000004,0.9,0.3,0.6000000000000001
22200573,2023-01-04,2022-23,1610612744,Golden State Warriors,119,L,1610612765,Detroit Pistons,122,W,0,0.6,0.2,0.39999999999999997,0.53,0.5700000000000001,-0.040000000000000036,0.63,0.2700000000000001,0.35999999999999993,0.9,0.3,0.6000000000000001
22200574,2023-01-04,2022-23,1610612747,Los Angeles Lakers,112,W,1610612748,Miami Heat,109,L,1,0.5,0.7,-0.19999999999999996,0.45,0.47000000000000003,-0.020000000000000018,0.45,0.6699999999999999,-0.21999999999999992,0.6,0.7,-0.09999999999999998
22200575,2023-01-04,2022-23,1610612758,Sacramento Kings,117,L,1610612737,Atlanta Hawks,120,W,0,0.6,0.3,0.3,0.43,0.45999999999999996,-0.02999999999999997,0.53,0.25999999999999995,0.2700000000000001,0.6,0.2,0.39999999999999997
22200576,2023-01-05,2022-23,1610612753,Orlando Magic,115,L,1610612763,Memphis Grizzlies,123,W,0,0.6,0.6,0.0,0.41,0.44000000000000006,-0.030000000000000082,0.51,0.54,-0.030000000000000027,0.6,0.5,0.09999999999999998
22200577,2023-01-05,2022-23,1610612742,Dallas Mavericks,95,L,1610612738,Boston Celtics,124,W,0,0.8,0.5,0.30000000000000004,0.47000000000000003,0.52,-0.04999999999999999,0.77,0.52,0.25,0.7,0.5,0.19999999999999996
22200578,2023-01-05,2022-23,1610612745,Houston Rockets,114,L,1610612762,Utah Jazz,131,W,0,0.1,0.3,-0.19999999999999998,0.52,0.5,0.020000000000000018,0.12000000000000002,0.3,-0.17999999999999997,0.3,0.1,0.19999999999999998
22200579,2023-01-05,2022-23,1610612743,Denver Nuggets,122,W,1610612746,LA Clippers,91,L,1,0.7,0.5,0.19999999999999996,0.48,0.4,0.07999999999999996,0.6799999999999999,0.4,0.2799999999999999,0.9,0.4,0.5
22200580,2023-01-06,2022-23,1610612754,Indiana Pacers,108,W,1610612757,Portland Trail Blazers,99,L,1,0.6,0.4,0.19999999999999996,0.58,0.42000000000000004,0.15999999999999992,0.6799999999999999,0.32000000000000006,0.3599999999999999,0.7,0.3,0.39999999999999997
22200581,2023-01-06,2022-23,1610612755,Philadelphia 76ers,112,L,1610612741,Chicago Bulls,126,W,0,0.8,0.6,0.20000000000000007,0.48,0.55,-0.07000000000000006,0.78,0.65,0.13,1.0,0.4,0.6
22200582,2023-01-06,2022-23,1610612761,Toronto Raptors,108,L,1610612752,New York Knicks,112,W,0,0.3,0.5,-0.2,0.6,0.4,0.19999999999999996,0.39999999999999997,0.4,-5.551115123125783e-17,0.3,0.7,-0.39999999999999997
22200583,2023-01-06,2022-23,1610612749,Milwaukee Bucks,109,L,1610612766,Charlotte Hornets,138,W,0,0.5,0.3,0.2,0.55,0.53,0.020000000000000018,0.55,0.33,0.22000000000000003,0.7,0.2,0.49999999999999994
22200584,2023-01-06,2022-23,1610612760,Oklahoma City Thunder,127,W,1610612764,Washington Wizards,110,L,1,0.5,0.6,-0.09999999999999998,0.5599999999999999,0.52,0.039999999999999925,0.5599999999999999,0.62,-0.06000000000000005,0.6,0.4,0.19999999999999996
22200585,2023-01-06,2022-23,1610612759,San Antonio Spurs,121,W,1610612765,Detroit Pistons,109,L,1,0.3,0.3,0.0,0.6,0.58,0.020000000000000018,0.39999999999999997,0.37999999999999995,0.020000000000000018,0.4,0.4,0.0
22200586,2023-01-06,2022-23,1610612740,New Orleans Pelicans,102,L,1610612751,Brooklyn Nets,108,W,0,0.6,0.9,-0.30000000000000004,0.52,0.42000000000000004,0.09999999999999998,0.62,0.8200000000000001,-0.20000000000000007,0.9,0.8,0.09999999999999998
22200587,2023-01-06,2022-23,1610612750,Minnesota Timberwolves,128,W,1610612746,LA Clippers,115,L,1,0.4,0.4,0.0,0.47000000000000003,0.43,0.040000000000000036,0.37000000000000005,0.33,0.040000000000000036,0.6,0.4,0.19999999999999996
22200588,2023-01-06,2022-23,1610612743,Denver Nuggets,121,W,1610612739,Cleveland Cavaliers,108,L,1,0.8,0.7,0.10000000000000009,0.48,0.53,-0.050000000000000044,0.78,0.73,0.050000000000000044,0.9,0.3,0.6000000000000001
22200589,2023-01-06,2022-23,1610612756,Phoenix Suns,96,L,1610612748,Miami Heat,104,W,0,0.3,0.6,-0.3,0.5,0.48,0.020000000000000018,0.3,0.58,-0.27999999999999997,0.6,0.7,-0.09999999999999998
22200590,2023-01-06,2022-23,1610612747,Los Angeles Lakers,130,W,1610612737,Atlanta Hawks,114,L,1,0.5,0.4,0.09999999999999998,0.45,0.45,0.0,0.45,0.35000000000000003,0.09999999999999998,0.7,0.3,0.39999999999999997
22200591,2023-01-07,2022-23,1610612759,San Antonio Spurs,116,L,1610612738,Boston Celtics,121,W,0,0.4,0.5,-0.09999999999999998,0.5700000000000001,0.54,0.030000000000000027,0.4700000000000001,0.54,-0.06999999999999995,0.5,0.5,0.0
22200592,2023-01-07,2022-23,1610612741,Chicago Bulls,126,W,1610612762,Utah Jazz,118,L,1,0.7,0.3,0.39999999999999997,0.5900000000000001,0.43,0.1600000000000001,0.79,0.22999999999999998,0.56,0.6,0.2,0.39999999999999997
22200593,2023-01-07,2022-23,1610612742,Dallas Mavericks,127,W,1610612740,New Orleans Pelicans,117,L,1,0.7,0.6,0.09999999999999998,0.45999999999999996,0.5700000000000001,-0.1100000000000001,0.6599999999999999,0.67,-0.01000000000000012,0.7,0.4,0.29999999999999993
22200594,2023-01-07,2022-23,1610612744,Golden State Warriors,101,L,1610612753,Orlando Magic,115,W,0,0.6,0.5,0.09999999999999998,0.52,0.44000000000000006,0.07999999999999996,0.62,0.44000000000000006,0.17999999999999994,0.8,0.3,0.5
22200595,2023-01-07,2022-23,1610612758,Sacramento Kings,134,L,1610612747,Los Angeles Lakers,136,W,0,0.5,0.5,0.0,0.42000000000000004,0.48,-0.05999999999999994,0.42000000000000004,0.48,-0.05999999999999994,0.5,0.4,0.09999999999999998
22200596,2023-01-08,2022-23,1610612765,Detroit Pistons,111,L,1610612755,Philadelphia 76ers,123,W,0,0.3,0.7,-0.39999999999999997,0.52,0.49000000000000005,0.02999999999999997,0.32,0.69,-0.36999999999999994,0.2,0.4,-0.2
22200597,2023-01-08,2022-23,1610612761,Toronto Raptors,117,W,1610612757,Portland Trail Blazers,105,L,1,0.3,0.3,0.0,0.5700000000000001,0.45,0.12000000000000005,0.37000000000000005,0.25,0.12000000000000005,0.2,0.3,-0.09999999999999998
22200598,2023-01-08,2022-23,1610612754,Indiana Pacers,116,W,1610612766,Charlotte Hornets,111,L,1,0.7,0.4,0.29999999999999993,0.5599999999999999,0.52,0.039999999999999925,0.7599999999999999,0.42000000000000004,0.33999999999999986,0.7,0.3,0.39999999999999997
22200599,2023-01-08,2022-23,1610612748,Miami Heat,101,L,1610612751,Brooklyn Nets,102,W,0,0.6,0.9,-0.30000000000000004,0.45,0.47000000000000003,-0.020000000000000018,0.55,0.8700000000000001,-0.32000000000000006,0.6,0.8,-0.20000000000000007
22200600,2023-01-08,2022-23,1610612763,Memphis Grizzlies,123,W,1610612762,Utah Jazz,118,L,1,0.6,0.3,0.3,0.42000000000000004,0.43,-0.009999999999999953,0.52,0.22999999999999998,0.29000000000000004,0.9,0.2,0.7
22200601,2023-01-08,2022-23,1610612745,Houston Rockets,96,L,1610612750,Minnesota Timberwolves,104,W,0,0.1,0.4,-0.30000000000000004,0.5,0.48,0.020000000000000018,0.1,0.38,-0.28,0.2,0.2,0.0
22200602,2023-01-08,2022-23,1610612760,Oklahoma City Thunder,120,W,1610612742,Dallas Mavericks,109,L,1,0.6,0.8,-0.20000000000000007,0.5900000000000001,0.45999999999999996,0.13000000000000012,0.6900000000000001,0.76,-0.06999999999999995,0.6,0.6,0.0
22200603,2023-01-08,2022-23,1610612756,Phoenix Suns,98,L,1610612739,Cleveland Cavaliers,112,W,0,0.2,0.6,-0.39999999999999997,0.48999999999999994,0.5700000000000001,-0.08000000000000013,0.18999999999999995,0.67,-0.4800000000000001,0.5,0.3,0.2
22200604,2023-01-08,2022-23,1610612746,LA Clippers,108,L,1610612737,Atlanta Hawks,112,W,0,0.4,0.4,0.0,0.43,0.47000000000000003,-0.040000000000000036,0.33,0.37000000000000005,-0.040000000000000036,0.6,0.3,0.3
22200605,2023-01-09,2022-23,1610612764,Washington Wizards,112,L,1610612740,New Orleans Pelicans,132,W,0,0.6,0.6,0.0,0.52,0.5700000000000001,-0.050000000000000044,0.62,0.67,-0.050000000000000044,0.6,0.3,0.3
22200606,2023-01-09,2022-23,1610612738,Boston Celtics,107,W,1610612741,Chicago Bulls,99,L,1,0.6,0.7,-0.09999999999999998,0.54,0.5599999999999999,-0.019999999999999907,0.64,0.7599999999999999,-0.11999999999999988,0.6,0.4,0.19999999999999996
22200607,2023-01-09,2022-23,1610612752,New York Knicks,107,L,1610612749,Milwaukee Bucks,111,W,0,0.5,0.4,0.09999999999999998,0.4,0.53,-0.13,0.4,0.43000000000000005,-0.030000000000000027,0.6,0.4,0.19999999999999996
22200608,2023-01-09,2022-23,1610612763,Memphis Grizzlies,121,W,1610612759,San Antonio Spurs,113,L,1,0.7,0.3,0.39999999999999997,0.42000000000000004,0.58,-0.15999999999999992,0.62,0.37999999999999995,0.24000000000000005,0.9,0.2,0.7
22200609,2023-01-09,2022-23,1610612743,Denver Nuggets,122,W,1610612747,Los Angeles Lakers,109,L,1,0.8,0.6,0.20000000000000007,0.53,0.49000000000000005,0.03999999999999998,0.8300000000000001,0.5900000000000001,0.24,1.0,0.5,0.5
22200610,2023-01-09,2022-23,1610612758,Sacramento Kings,136,W,1610612753,Orlando Magic,111,L,1,0.4,0.5,-0.09999999999999998,0.44000000000000006,0.43,0.010000000000000064,0.3400000000000001,0.43,-0.08999999999999991,0.5,0.4,0.09999999999999998
22200611,2023-01-10,2022-23,1610612748,Miami Heat,112,W,1610612760,Oklahoma City Thunder,111,L,1,0.5,0.6,-0.09999999999999998,0.51,0.58,-0.06999999999999995,0.51,0.6799999999999999,-0.16999999999999993,0.5,0.2,0.3
22200612,2023-01-10,2022-23,1610612755,Philadelphia 76ers,147,W,1610612765,Detroit Pistons,116,L,1,0.7,0.3,0.39999999999999997,0.5,0.54,-0.040000000000000036,0.7,0.34,0.35999999999999993,0.9,0.3,0.6000000000000001
22200613,2023-01-10,2022-23,1610612761,Toronto Raptors,132,W,1610612766,Charlotte Hornets,120,L,1,0.4,0.3,0.10000000000000003,0.5599999999999999,0.53,0.029999999999999916,0.45999999999999996,0.33,0.12999999999999995,0.3,0.3,0.0
22200614,2023-01-10,2022-23,1610612762,Utah Jazz,116,W,1610612739,Cleveland Cavaliers,114,L,1,0.3,0.6,-0.3,0.42000000000000004,0.53,-0.10999999999999999,0.22000000000000003,0.63,-0.41,0.6,0.4,0.19999999999999996
22200615,2023-01-10,2022-23,1610612744,Golden State Warriors,113,L,1610612756,Phoenix Suns,125,W,0,0.6,0.1,0.5,0.51,0.48999999999999994,0.020000000000000073,0.61,0.08999999999999994,0.52,0.7,0.2,0.49999999999999994
22200616,2023-01-10,2022-23,1610612757,Portland Trail Blazers,106,L,1610612753,Orlando Magic,109,W,0,0.3,0.4,-0.10000000000000003,0.43,0.41,0.020000000000000018,0.22999999999999998,0.31,-0.08000000000000002,0.6,0.4,0.19999999999999996
22200617,2023-01-10,2022-23,1610612746,LA Clippers,113,W,1610612742,Dallas Mavericks,101,L,1,0.3,0.8,-0.5,0.45999999999999996,0.47000000000000003,-0.010000000000000064,0.25999999999999995,0.77,-0.51,0.5,0.6,-0.09999999999999998
22200618,2023-01-11,2022-23,1610612765,Detroit Pistons,135,W,1610612750,Minnesota Timberwolves,118,L,1,0.3,0.4,-0.10000000000000003,0.54,0.44000000000000006,0.09999999999999998,0.34,0.3400000000000001,-5.551115123125783e-17,0.2,0.3,-0.09999999999999998
22200619,2023-01-11,2022-23,1610612764,Washington Wizards,100,W,1610612741,Chicago Bulls,97,L,1,0.6,0.6,0.0,0.53,0.5700000000000001,-0.040000000000000036,0.63,0.67,-0.040000000000000036,0.5,0.4,0.09999999999999998
22200620,2023-01-11,2022-23,1610612737,Atlanta Hawks,105,L,1610612749,Milwaukee Bucks,114,W,0,0.4,0.4,0.0,0.48,0.51,-0.030000000000000027,0.38,0.41000000000000003,-0.030000000000000027,0.5,0.4,0.09999999999999998
22200621,2023-01-11,2022-23,1610612738,Boston Celtics,125,W,1610612740,New Orleans Pelicans,114,L,1,0.7,0.6,0.09999999999999998,0.5599999999999999,0.5900000000000001,-0.030000000000000138,0.7599999999999999,0.6900000000000001,0.06999999999999984,0.6,0.3,0.3
22200622,2023-01-11,2022-23,1610612752,New York Knicks,119,W,1610612754,Indiana Pacers,113,L,1,0.4,0.8,-0.4,0.4,0.53,-0.13,0.30000000000000004,0.8300000000000001,-0.53,0.6,0.3,0.3
22200623,2023-01-11,2022-23,1610612763,Memphis Grizzlies,135,W,1610612759,San Antonio Spurs,129,L,1,0.8,0.3,0.5,0.39,0.59,-0.19999999999999996,0.6900000000000001,0.38999999999999996,0.3000000000000001,0.9,0.2,0.7
22200624,2023-01-11,2022-23,1610612743,Denver Nuggets,126,W,1610612756,Phoenix Suns,97,L,1,0.8,0.2,0.6000000000000001,0.51,0.55,-0.040000000000000036,0.81,0.25000000000000006,0.56,1.0,0.3,0.7
22200625,2023-01-11,2022-23,1610612758,Sacramento Kings,135,W,1610612745,Houston Rockets,115,L,1,0.5,0.1,0.4,0.48,0.51,-0.030000000000000027,0.48,0.11000000000000001,0.37,0.5,0.3,0.2
22200626,2023-01-12,2022-23,1610612755,Philadelphia 76ers,114,L,1610612760,Oklahoma City Thunder,133,W,0,0.7,0.5,0.19999999999999996,0.5,0.5700000000000001,-0.07000000000000006,0.7,0.5700000000000001,0.1299999999999999,0.9,0.2,0.7
22200627,2023-01-12,2022-23,1610612751,Brooklyn Nets,98,L,1610612738,Boston Celtics,109,W,0,0.9,0.8,0.09999999999999998,0.49000000000000005,0.5900000000000001,-0.10000000000000003,0.8900000000000001,0.8900000000000001,0.0,0.9,0.6,0.30000000000000004
22200628,2023-01-12,2022-23,1610612748,Miami Heat,108,W,1610612749,Milwaukee Bucks,102,L,1,0.6,0.5,0.09999999999999998,0.54,0.48,0.06000000000000005,0.64,0.48,0.16000000000000003,0.5,0.4,0.09999999999999998
22200629,2023-01-12,2022-23,1610612761,Toronto Raptors,124,W,1610612766,Charlotte Hornets,114,L,1,0.5,0.3,0.2,0.52,0.52,0.0,0.52,0.32,0.2,0.3,0.3,0.0
22200630,2023-01-12,2022-23,1610612747,Los Angeles Lakers,115,L,1610612742,Dallas Mavericks,119,W,0,0.6,0.7,-0.09999999999999998,0.51,0.44000000000000006,0.06999999999999995,0.61,0.64,-0.030000000000000027,0.7,0.5,0.19999999999999996
22200631,2023-01-12,2022-23,1610612757,Portland Trail Blazers,113,L,1610612739,Cleveland Cavaliers,119,W,0,0.2,0.5,-0.3,0.42000000000000004,0.51,-0.08999999999999997,0.12000000000000005,0.51,-0.38999999999999996,0.5,0.4,0.09999999999999998
22200632,2023-01-13,2022-23,1610612765,Detroit Pistons,110,L,1610612740,New Orleans Pelicans,116,W,0,0.4,0.5,-0.09999999999999998,0.54,0.61,-0.06999999999999995,0.44000000000000006,0.61,-0.16999999999999993,0.3,0.3,0.0
22200633,2023-01-13,2022-23,1610612754,Indiana Pacers,111,L,1610612737,Atlanta Hawks,113,W,0,0.7,0.3,0.39999999999999997,0.52,0.45999999999999996,0.06000000000000005,0.72,0.25999999999999995,0.46,0.7,0.3,0.39999999999999997
22200634,2023-01-13,2022-23,1610612764,Washington Wizards,108,L,1610612752,New York Knicks,112,W,0,0.6,0.5,0.09999999999999998,0.55,0.45999999999999996,0.09000000000000008,0.65,0.45999999999999996,0.19000000000000006,0.6,0.8,-0.20000000000000007
22200635,2023-01-13,2022-23,1610612759,San Antonio Spurs,113,L,1610612744,Golden State Warriors,144,W,0,0.3,0.5,-0.2,0.6,0.49000000000000005,0.10999999999999993,0.39999999999999997,0.49000000000000005,-0.09000000000000008,0.5,0.2,0.3
22200636,2023-01-13,2022-23,1610612741,Chicago Bulls,110,L,1610612760,Oklahoma City Thunder,124,W,0,0.5,0.5,0.0,0.55,0.58,-0.029999999999999916,0.55,0.58,-0.029999999999999916,0.6,0.3,0.3
22200637,2023-01-13,2022-23,1610612750,Minnesota Timberwolves,121,W,1610612756,Phoenix Suns,116,L,1,0.4,0.2,0.2,0.42000000000000004,0.5599999999999999,-0.1399999999999999,0.32000000000000006,0.25999999999999995,0.06000000000000011,0.7,0.3,0.39999999999999997
22200638,2023-01-13,2022-23,1610612762,Utah Jazz,112,W,1610612753,Orlando Magic,108,L,1,0.3,0.5,-0.2,0.45,0.4,0.04999999999999999,0.25,0.4,-0.15000000000000002,0.6,0.5,0.09999999999999998
22200639,2023-01-13,2022-23,1610612746,LA Clippers,103,L,1610612743,Denver Nuggets,115,W,0,0.3,0.8,-0.5,0.52,0.47000000000000003,0.04999999999999999,0.32,0.77,-0.45,0.6,0.5,0.09999999999999998
22200640,2023-01-13,2022-23,1610612758,Sacramento Kings,139,W,1610612745,Houston Rockets,114,L,1,0.5,0.1,0.4,0.44000000000000006,0.5,-0.05999999999999994,0.44000000000000006,0.1,0.3400000000000001,0.5,0.2,0.3
22200641,2023-01-14,2022-23,1610612748,Miami Heat,111,W,1610612749,Milwaukee Bucks,95,L,1,0.7,0.5,0.19999999999999996,0.55,0.45,0.10000000000000003,0.75,0.45,0.3,0.5,0.4,0.09999999999999998
22200642,2023-01-14,2022-23,1610612766,Charlotte Hornets,106,L,1610612738,Boston Celtics,122,W,0,0.2,0.8,-0.6000000000000001,0.53,0.63,-0.09999999999999998,0.23000000000000004,0.93,-0.7,0.2,0.6,-0.39999999999999997
22200643,2023-01-14,2022-23,1610612754,Indiana Pacers,112,L,1610612763,Memphis Grizzlies,130,W,0,0.6,0.8,-0.20000000000000007,0.49000000000000005,0.38,0.11000000000000004,0.5900000000000001,0.68,-0.08999999999999997,0.7,0.6,0.09999999999999998
22200644,2023-01-14,2022-23,1610612761,Toronto Raptors,103,L,1610612737,Atlanta Hawks,114,W,0,0.5,0.4,0.09999999999999998,0.47000000000000003,0.5,-0.02999999999999997,0.47000000000000003,0.4,0.07,0.4,0.4,0.0
22200645,2023-01-14,2022-23,1610612750,Minnesota Timberwolves,110,W,1610612739,Cleveland Cavaliers,102,L,1,0.5,0.5,0.0,0.4,0.45999999999999996,-0.05999999999999994,0.4,0.45999999999999996,-0.05999999999999994,0.7,0.4,0.29999999999999993
22200646,2023-01-14,2022-23,1610612762,Utah Jazz,117,L,1610612755,Philadelphia 76ers,118,W,0,0.3,0.6,-0.3,0.49000000000000005,0.49000000000000005,0.0,0.29000000000000004,0.5900000000000001,-0.30000000000000004,0.6,0.5,0.09999999999999998
22200647,2023-01-14,2022-23,1610612757,Portland Trail Blazers,136,W,1610612742,Dallas Mavericks,119,L,1,0.2,0.7,-0.49999999999999994,0.43,0.45999999999999996,-0.02999999999999997,0.13,0.6599999999999999,-0.5299999999999999,0.5,0.5,0.0
22200648,2023-01-15,2022-23,1610612765,Detroit Pistons,104,L,1610612752,New York Knicks,117,W,0,0.4,0.6,-0.19999999999999996,0.53,0.48,0.050000000000000044,0.43000000000000005,0.58,-0.1499999999999999,0.2,0.8,-0.6000000000000001
22200649,2023-01-15,2022-23,1610612746,LA Clippers,121,W,1610612745,Houston Rockets,100,L,1,0.3,0.1,0.19999999999999998,0.53,0.5,0.030000000000000027,0.33,0.1,0.23,0.5,0.2,0.3
22200650,2023-01-15,2022-23,1610612741,Chicago Bulls,132,W,1610612744,Golden State Warriors,118,L,1,0.5,0.6,-0.09999999999999998,0.5700000000000001,0.44000000000000006,0.13,0.5700000000000001,0.54,0.030000000000000027,0.5,0.3,0.2
22200651,2023-01-15,2022-23,1610612751,Brooklyn Nets,102,L,1610612760,Oklahoma City Thunder,112,W,0,0.8,0.6,0.20000000000000007,0.54,0.5700000000000001,-0.030000000000000027,0.8400000000000001,0.67,0.17000000000000004,0.8,0.4,0.4
22200652,2023-01-15,2022-23,1610612759,San Antonio Spurs,119,L,1610612758,Sacramento Kings,132,W,0,0.2,0.6,-0.39999999999999997,0.6,0.44000000000000006,0.15999999999999992,0.3,0.54,-0.24000000000000005,0.5,0.5,0.0
22200653,2023-01-15,2022-23,1610612743,Denver Nuggets,119,W,1610612753,Orlando Magic,116,L,1,0.8,0.4,0.4,0.47000000000000003,0.39,0.08000000000000002,0.77,0.29000000000000004,0.48,1.0,0.5,0.5
22200654,2023-01-15,2022-23,1610612757,Portland Trail Blazers,140,W,1610612742,Dallas Mavericks,123,L,1,0.3,0.6,-0.3,0.45,0.45,0.0,0.25,0.55,-0.30000000000000004,0.6,0.5,0.09999999999999998
22200655,2023-01-15,2022-23,1610612747,Los Angeles Lakers,112,L,1610612755,Philadelphia 76ers,113,W,0,0.6,0.6,0.0,0.5700000000000001,0.44000000000000006,0.13,0.67,0.54,0.13,0.6,0.5,0.09999999999999998
22200656,2023-01-16,2022-23,1610612766,Charlotte Hornets,118,L,1610612738,Boston Celtics,130,W,0,0.2,0.8,-0.6000000000000001,0.5599999999999999,0.5900000000000001,-0.030000000000000138,0.25999999999999995,0.8900000000000001,-0.6300000000000001,0.1,0.6,-0.5
22200657,2023-01-16,2022-23,1610612749,Milwaukee Bucks,132,W,1610612754,Indiana Pacers,119,L,1,0.5,0.6,-0.09999999999999998,0.47000000000000003,0.51,-0.03999999999999998,0.47000000000000003,0.61,-0.13999999999999996,0.7,0.3,0.39999999999999997
22200658,2023-01-16,2022-23,1610612739,Cleveland Cavaliers,113,W,1610612740,New Orleans Pelicans,103,L,1,0.5,0.5,0.0,0.48,0.6,-0.12,0.48,0.6,-0.12,0.7,0.3,0.39999999999999997
22200659,2023-01-16,2022-23,1610612752,New York Knicks,121,L,1610612761,Toronto Raptors,123,W,0,0.7,0.4,0.29999999999999993,0.45,0.44000000000000006,0.009999999999999953,0.6499999999999999,0.3400000000000001,0.30999999999999983,0.6,0.3,0.3
22200660,2023-01-16,2022-23,1610612764,Washington Wizards,118,L,1610612744,Golden State Warriors,127,W,0,0.6,0.6,0.0,0.55,0.4,0.15000000000000002,0.65,0.5,0.15000000000000002,0.5,0.2,0.3
22200661,2023-01-16,2022-23,1610612737,Atlanta Hawks,121,W,1610612748,Miami Heat,113,L,1,0.4,0.7,-0.29999999999999993,0.53,0.55,-0.020000000000000018,0.43000000000000005,0.75,-0.31999999999999995,0.4,0.7,-0.29999999999999993
22200662,2023-01-16,2022-23,1610612750,Minnesota Timberwolves,125,L,1610612762,Utah Jazz,126,W,0,0.6,0.3,0.3,0.4,0.51,-0.10999999999999999,0.5,0.31,0.19,0.8,0.2,0.6000000000000001
22200663,2023-01-16,2022-23,1610612763,Memphis Grizzlies,136,W,1610612756,Phoenix Suns,106,L,1,0.9,0.2,0.7,0.41,0.54,-0.13000000000000006,0.81,0.24000000000000005,0.5700000000000001,0.9,0.3,0.6000000000000001
22200664,2023-01-16,2022-23,1610612747,Los Angeles Lakers,140,W,1610612745,Houston Rockets,132,L,1,0.6,0.0,0.6,0.58,0.48,0.09999999999999998,0.6799999999999999,-0.020000000000000018,0.7,0.5,0.2,0.3
22200665,2023-01-17,2022-23,1610612749,Milwaukee Bucks,130,W,1610612761,Toronto Raptors,122,L,1,0.6,0.5,0.09999999999999998,0.48,0.45,0.02999999999999997,0.58,0.45,0.12999999999999995,0.7,0.3,0.39999999999999997
22200666,2023-01-17,2022-23,1610612759,San Antonio Spurs,106,W,1610612751,Brooklyn Nets,98,L,1,0.2,0.7,-0.49999999999999994,0.62,0.5599999999999999,0.06000000000000005,0.32,0.7599999999999999,-0.4399999999999999,0.4,0.9,-0.5
22200667,2023-01-17,2022-23,1610612743,Denver Nuggets,122,W,1610612757,Portland Trail Blazers,113,L,1,0.8,0.4,0.4,0.45999999999999996,0.45,0.009999999999999953,0.76,0.35000000000000003,0.41,1.0,0.2,0.8
22200668,2023-01-17,2022-23,1610612746,LA Clippers,110,L,1610612755,Philadelphia 76ers,120,W,0,0.3,0.7,-0.39999999999999997,0.52,0.48,0.040000000000000036,0.32,0.6799999999999999,-0.35999999999999993,0.6,0.5,0.09999999999999998
22200669,2023-01-18,2022-23,1610612752,New York Knicks,105,L,1610612764,Washington Wizards,116,W,0,0.7,0.5,0.19999999999999996,0.44000000000000006,0.55,-0.10999999999999999,0.64,0.55,0.08999999999999997,0.5,0.4,0.09999999999999998
22200670,2023-01-18,2022-23,1610612742,Dallas Mavericks,122,L,1610612737,Atlanta Hawks,130,W,0,0.5,0.5,0.0,0.41,0.5599999999999999,-0.14999999999999997,0.41,0.5599999999999999,-0.14999999999999997,0.7,0.5,0.19999999999999996
22200671,2023-01-18,2022-23,1610612745,Houston Rockets,117,L,1610612766,Charlotte Hornets,122,W,0,0.0,0.2,-0.2,0.49000000000000005,0.61,-0.11999999999999994,-0.009999999999999953,0.31,-0.31999999999999995,0.1,0.3,-0.19999999999999998
22200672,2023-01-18,2022-23,1610612763,Memphis Grizzlies,115,W,1610612739,Cleveland Cavaliers,114,L,1,1.0,0.6,0.4,0.4,0.44000000000000006,-0.040000000000000036,0.9,0.54,0.36,0.9,0.4,0.5
22200673,2023-01-18,2022-23,1610612740,New Orleans Pelicans,98,L,1610612748,Miami Heat,124,W,0,0.4,0.6,-0.19999999999999996,0.61,0.55,0.05999999999999994,0.51,0.65,-0.14,0.8,0.7,0.10000000000000009
22200674,2023-01-18,2022-23,1610612760,Oklahoma City Thunder,126,W,1610612754,Indiana Pacers,106,L,1,0.6,0.5,0.09999999999999998,0.6,0.52,0.07999999999999996,0.7,0.52,0.17999999999999994,0.7,0.3,0.39999999999999997
22200675,2023-01-18,2022-23,1610612762,Utah Jazz,126,W,1610612746,LA Clippers,103,L,1,0.4,0.2,0.2,0.53,0.5599999999999999,-0.029999999999999916,0.43000000000000005,0.25999999999999995,0.1700000000000001,0.6,0.3,0.3
22200676,2023-01-18,2022-23,1610612743,Denver Nuggets,122,W,1610612750,Minnesota Timberwolves,118,L,1,0.9,0.6,0.30000000000000004,0.45999999999999996,0.37,0.08999999999999997,0.86,0.47,0.39,1.0,0.2,0.8
22200677,2023-01-18,2022-23,1610612747,Los Angeles Lakers,111,L,1610612758,Sacramento Kings,116,W,0,0.6,0.7,-0.09999999999999998,0.5,0.39,0.10999999999999999,0.6,0.59,0.010000000000000009,0.6,0.6,0.0
22200678,2023-01-19,2022-23,1610612765,Detroit Pistons,108,L,1610612741,Chicago Bulls,126,W,0,0.3,0.5,-0.2,0.51,0.58,-0.06999999999999995,0.31,0.58,-0.26999999999999996,0.2,0.4,-0.2
22200679,2023-01-19,2022-23,1610612738,Boston Celtics,121,W,1610612744,Golden State Warriors,118,L,1,0.8,0.6,0.20000000000000007,0.5700000000000001,0.38,0.19000000000000006,0.8700000000000001,0.48,0.3900000000000001,0.6,0.3,0.3
